Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2001","2001","tonnes","31900","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2002","2002","tonnes","55500","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2003","2003","tonnes","52000","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2004","2004","tonnes","49189","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2005","2005","tonnes","58900","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2006","2006","tonnes","46700","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2007","2007","tonnes","39100","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2008","2008","tonnes","40600","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2009","2009","tonnes","36700","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2010","2010","tonnes","37900","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2011","2011","tonnes","42100","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2012","2012","tonnes","36700","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2013","2013","tonnes","35461","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2014","2014","tonnes","35000","T","Unofficial figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2015","2015","tonnes","40100","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2016","2016","tonnes","42090","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2017","2017","tonnes","49580","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2018","2018","tonnes","48821","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2019","2019","tonnes","48650","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2020","2020","tonnes","49810","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22249.02","Butter of goat milk","2010","2010","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","724","Spain","5510","Production","22249.02","Butter of goat milk","2011","2011","tonnes","0","M","Missing value (data cannot exist, not applicable)"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2014","2014","tonnes","8254.45","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2015","2015","tonnes","7149.31","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2016","2016","tonnes","5988.53","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2017","2017","tonnes","8193.73","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2018","2018","tonnes","5481.14","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2019","2019","tonnes","10773.77","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22230.04","Buttermilk, dry","2020","2020","tonnes","9636.93","I","Imputed value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1961","1961","tonnes","2976","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1962","1962","tonnes","3380","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1963","1963","tonnes","2940","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1964","1964","tonnes","2930","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1965","1965","tonnes","7185","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1966","1966","tonnes","10112","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1967","1967","tonnes","9164","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1968","1968","tonnes","9877","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1969","1969","tonnes","5559","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1970","1970","tonnes","5214","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1971","1971","tonnes","5347","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1972","1972","tonnes","6095","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1973","1973","tonnes","9100","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1974","1974","tonnes","9217","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1975","1975","tonnes","9984","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1976","1976","tonnes","11121","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1977","1977","tonnes","13370","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1978","1978","tonnes","13236","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1979","1979","tonnes","16022","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1980","1980","tonnes","22924","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1981","1981","tonnes","19087","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1982","1982","tonnes","22484","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1983","1983","tonnes","20422","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1984","1984","tonnes","20761","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1985","1985","tonnes","18037","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1986","1986","tonnes","22053","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1987","1987","tonnes","24017","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1988","1988","tonnes","27517","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1989","1989","tonnes","27886","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1990","1990","tonnes","28061","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1991","1991","tonnes","26450","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1992","1992","tonnes","27000","E","Estimated value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1993","1993","tonnes","30000","E","Estimated value"
"QCL","Crops and livestock products","724","Spain","5510","Production","22254","Cheese from milk of goats, fresh or processed","1994","1994","tonnes","29000","E","Estimated value"
